author_id,video_id,video_transcription,url
6804440440251794434,7428133713369648392,mở Zalo Zalo,https://www.tiktok.com/@6804440440251794434/video/7428133713369648392
6804440440251794434,7427789900784733448,alo alo alo,https://www.tiktok.com/@6804440440251794434/video/7427789900784733448
6804440440251794434,7427392062397484296,Nike Singapore,https://www.tiktok.com/@6804440440251794434/video/7427392062397484296
6804440440251794434,7427011684998384914,,https://www.tiktok.com/@6804440440251794434/video/7427011684998384914
6804440440251794434,7426697499047415047,cushion nhớ mãi mãi bay xa to you by Nana tivi TodayTV online tóc personality Go unit 11,https://www.tiktok.com/@6804440440251794434/video/7426697499047415047
6804440440251794434,7426324510644702482,xe máy cày xong rồi I mean,https://www.tiktok.com/@6804440440251794434/video/7426324510644702482
6804440440251794434,7425493427527126279,,https://www.tiktok.com/@6804440440251794434/video/7425493427527126279
6804440440251794434,7425169403391560978,,https://www.tiktok.com/@6804440440251794434/video/7425169403391560978
6804440440251794434,7424385342226058504,check of the name in TodayTV TodayTV Apink Malaysia Indonesia gặp Indo my friend are you doing that girl the same Time City,https://www.tiktok.com/@6804440440251794434/video/7424385342226058504
6804440440251794434,7424121107713707272,trà đá trai đẹp trai Putin Đà Nẵng du lịch Campuchia Malaysia,https://www.tiktok.com/@6804440440251794434/video/7424121107713707272
6804440440251794434,7424012397154733319,It's very important dental of Paris Sun and sorry sorry sorry Canada,https://www.tiktok.com/@6804440440251794434/video/7424012397154733319
6804440440251794434,7422956634114166024,Coi phim XIn Còn Lại Anh karaoke,https://www.tiktok.com/@6804440440251794434/video/7422956634114166024
6804440440251794434,7422625970500291847,Lệ Cay 2 ancol 503 của Nobita coi Doraemon,https://www.tiktok.com/@6804440440251794434/video/7422625970500291847
6804440440251794434,7422530718212934919,gửi tin tức Sài Gòn videos.com.vn cách lyrics,https://www.tiktok.com/@6804440440251794434/video/7422530718212934919
6804440440251794434,7421845211644431634,Wake me up in School of Vietnam body and you know English Channel,https://www.tiktok.com/@6804440440251794434/video/7421845211644431634
6804440440251794434,7421798087695289607,,https://www.tiktok.com/@6804440440251794434/video/7421798087695289607
6804440440251794434,7421425557239270674,trà đá với Malaysia Malaysia,https://www.tiktok.com/@6804440440251794434/video/7421425557239270674
6804440440251794434,7421110619211959559,,https://www.tiktok.com/@6804440440251794434/video/7421110619211959559
6804440440251794434,7420684348610972935,,https://www.tiktok.com/@6804440440251794434/video/7420684348610972935
6804440440251794434,7419970209156533522,Pretty more Mr Bean of students In The Sun and the Washington dài lúc 2 2 :,https://www.tiktok.com/@6804440440251794434/video/7419970209156533522
6804440440251794434,7419557611508403464,,https://www.tiktok.com/@6804440440251794434/video/7419557611508403464
6804440440251794434,7419183092721519890,I will the monsters remix Con vịt song song Mobile Legends,https://www.tiktok.com/@6804440440251794434/video/7419183092721519890
6804440440251794434,7418867205254810898,table socola anh vui lòng gọi em không mặc quần áo game Superman Ký tập,https://www.tiktok.com/@6804440440251794434/video/7418867205254810898
6804440440251794434,7418074230727691528,,https://www.tiktok.com/@6804440440251794434/video/7418074230727691528
6804440440251794434,7417702360169909522,cài đặt Zalo install and Naruto and Friday to your,https://www.tiktok.com/@6804440440251794434/video/7417702360169909522
6804440440251794434,7417359149261982994,,https://www.tiktok.com/@6804440440251794434/video/7417359149261982994
6804440440251794434,7416986052428156167,,https://www.tiktok.com/@6804440440251794434/video/7416986052428156167
6804440440251794434,7416586485933116680,,https://www.tiktok.com/@6804440440251794434/video/7416586485933116680
6804440440251794434,7416222648356687112,,https://www.tiktok.com/@6804440440251794434/video/7416222648356687112
6804440440251794434,7415847607194373384,Doraemon Nàng Tiên Cá phim truyện Philippines hôm nay Yes i do on Titan là gì Con Chim Non,https://www.tiktok.com/@6804440440251794434/video/7415847607194373384
6804440440251794434,7415489270141422866,,https://www.tiktok.com/@6804440440251794434/video/7415489270141422866
6804440440251794434,7415171654856363271,karaoke bolero 4k special IELTS family and four five minutes madam I don't know the weather today on YouTube and and party bà rịa vũng,https://www.tiktok.com/@6804440440251794434/video/7415171654856363271
6804440440251794434,7414800168429587719,,https://www.tiktok.com/@6804440440251794434/video/7414800168429587719
6804440440251794434,7414404479874813191,từ điển Anh xin three in the perfect for your opinion for the one two three to Music In about love in region seven eight nine in the school,https://www.tiktok.com/@6804440440251794434/video/7414404479874813191
6804440440251794434,7413683872312937736,Bật bluetooth,https://www.tiktok.com/@6804440440251794434/video/7413683872312937736
6804440440251794434,7413265122325548295,,https://www.tiktok.com/@6804440440251794434/video/7413265122325548295
6804440440251794434,7413018059100720392,,https://www.tiktok.com/@6804440440251794434/video/7413018059100720392
6804440440251794434,7412573789776530696,,https://www.tiktok.com/@6804440440251794434/video/7412573789776530696
6804440440251794434,7412217644302093576,open,https://www.tiktok.com/@6804440440251794434/video/7412217644302093576
6804440440251794434,7411755855172898066,ta đã cài đặt Zalo Bank of you live in vietnamese Pinterest Sirius number one of blackpink in your free Fire,https://www.tiktok.com/@6804440440251794434/video/7411755855172898066
6804440440251794434,7411476921411702034,cài đặt Zalo ads on my day in the city to the Frozen I am studying in spite of Vietnamese Soldier,https://www.tiktok.com/@6804440440251794434/video/7411476921411702034
6804440440251794434,7411102200337796359,formation of Vietnamese food She is the city and Forest in vietnamese Tik Tok video for your event on the weather in your love you for me Can you sing a cation understand meaning by,https://www.tiktok.com/@6804440440251794434/video/7411102200337796359
6804440440251794434,7410666740125879559,,https://www.tiktok.com/@6804440440251794434/video/7410666740125879559
6804440440251794434,7410287346983292178,,https://www.tiktok.com/@6804440440251794434/video/7410287346983292178
6804440440251794434,7409919344240561416,very exciting Gaming tung New York of the World Cup,https://www.tiktok.com/@6804440440251794434/video/7409919344240561416
6804440440251794434,7409563385102159111,,https://www.tiktok.com/@6804440440251794434/video/7409563385102159111
6804440440251794434,7409258847728078098,listening Perfect Collagen Super full family tô Morning can't stop my love for you say la say Birthday on your list of My School Bus for your English subscribed,https://www.tiktok.com/@6804440440251794434/video/7409258847728078098
6804440440251794434,7409153461369064712,,https://www.tiktok.com/@6804440440251794434/video/7409153461369064712
6804440440251794434,7408490403705539847,the coffee,https://www.tiktok.com/@6804440440251794434/video/7408490403705539847
6804440440251794434,7408119413674609938,This is my open,https://www.tiktok.com/@6804440440251794434/video/7408119413674609938
6804440440251794434,7407773948571700498,,https://www.tiktok.com/@6804440440251794434/video/7407773948571700498
6804440440251794434,7407010231147875602,siêu nhân Ninja School online trên Lazada Express United Nation mod a Because Of You So Much full hdvietnam Nhạc Lossless giải đặc biệt tuần,https://www.tiktok.com/@6804440440251794434/video/7407010231147875602
6804440440251794434,7406636050216504583,,https://www.tiktok.com/@6804440440251794434/video/7406636050216504583
6804440440251794434,7406282921859960071,cài đặt Zalo,https://www.tiktok.com/@6804440440251794434/video/7406282921859960071
6804440440251794434,7405887687875382536,Nobita ăn cơm ăn phi vật chỉ cần cho Is Nothing In Love Me To You School,https://www.tiktok.com/@6804440440251794434/video/7405887687875382536
6804440440251794434,7405416116656426247,Magic Red Summer chapter of Vietnamese team Manchester city-liverpool,https://www.tiktok.com/@6804440440251794434/video/7405416116656426247
6804440440251794434,7404826707049368840,trà đá Suzuki Cup 2018 Putin là lá cờ Malaysia Malaysia,https://www.tiktok.com/@6804440440251794434/video/7404826707049368840
6804440440251794434,7404503215732985095,resort to play YouTube nhạc trai Tây Du Ký Lục I know I like today luôn chăm,https://www.tiktok.com/@6804440440251794434/video/7404503215732985095
6804440440251794434,7403589488364080402,Nonstop katoco Nghĩa Tân Tân Phú,https://www.tiktok.com/@6804440440251794434/video/7403589488364080402
6804440440251794434,7403308165833477384,,https://www.tiktok.com/@6804440440251794434/video/7403308165833477384
6804440440251794434,7402596435583175944,,https://www.tiktok.com/@6804440440251794434/video/7402596435583175944
6804440440251794434,7402508785081715975,Mickey và con sau vào champion.com,https://www.tiktok.com/@6804440440251794434/video/7402508785081715975
6804440440251794434,7402099067427360018,địa 11 bài 11 vào laptop máy tính Samsung,https://www.tiktok.com/@6804440440251794434/video/7402099067427360018
6804440440251794434,7401789690849938695,,https://www.tiktok.com/@6804440440251794434/video/7401789690849938695
6804440440251794434,7401355404875238664,,https://www.tiktok.com/@6804440440251794434/video/7401355404875238664
6804440440251794434,7401028490750987527,Sao Em Nỡ Vô Tình karaoke,https://www.tiktok.com/@6804440440251794434/video/7401028490750987527
6804440440251794434,7400708001356680456,cài đặt wi-fi internet phải là game vui Tiến Đà Nẵng Style in the Galaxy,https://www.tiktok.com/@6804440440251794434/video/7400708001356680456
6804440440251794434,7400432062924098834,ca cổ ca nhạc Lưu Ly tiếng Anh Unit 5 Vietnamese Superman Seven The Forest Dragon electric boy baby in Sorry Sorry In The World Cup Reading,https://www.tiktok.com/@6804440440251794434/video/7400432062924098834
6804440440251794434,7400002858013216018,ncts xe canson năm 2012 Minutes in Vietnamese to you Happy birthday to you Happy birthday to you have Master list of question business Sun và 408665 bằng điện thoại Android,https://www.tiktok.com/@6804440440251794434/video/7400002858013216018
6804440440251794434,7399605105353329927,Canada YouTube on my way Malaysia,https://www.tiktok.com/@6804440440251794434/video/7399605105353329927
6804440440251794434,7398785654387199240,trà đá sân City Mp3 Zing TV Anime,https://www.tiktok.com/@6804440440251794434/video/7398785654387199240
6804440440251794434,7398531101653765384,cài đặt Zalo special,https://www.tiktok.com/@6804440440251794434/video/7398531101653765384
6804440440251794434,7398149939890638088,,https://www.tiktok.com/@6804440440251794434/video/7398149939890638088
6804440440251794434,7397764943614856456,cài đặt Zalo my birthday to you by your name is the birthday happy birthday to you Happy birthday to you vietnamese Paris By Night season 1,https://www.tiktok.com/@6804440440251794434/video/7397764943614856456
6804440440251794434,7397352942455590151,trà đá following Looking to the lover be going to be a party poster Anime volunteering cleary 18w anker My Life something,https://www.tiktok.com/@6804440440251794434/video/7397352942455590151
6804440440251794434,7396925345435225351,trà đá mấy núi với toàn cà phê đắng và gần,https://www.tiktok.com/@6804440440251794434/video/7396925345435225351
6804440440251794434,7396602401161104657,lalala cây cải lương karaoke,https://www.tiktok.com/@6804440440251794434/video/7396602401161104657
6804440440251794434,7395863190795455751,ta đã cài đặt Zalo game with the boy and Young Forever telegram card in the time Is football playing,https://www.tiktok.com/@6804440440251794434/video/7395863190795455751
6804440440251794434,7395554098055073042,Superstar,https://www.tiktok.com/@6804440440251794434/video/7395554098055073042
6804440440251794434,7395477558495579410,,https://www.tiktok.com/@6804440440251794434/video/7395477558495579410
6804440440251794434,7395088672187600136,Nature Canada Where do you tomorrow shopee inspur,https://www.tiktok.com/@6804440440251794434/video/7395088672187600136
6804440440251794434,7394804228423716103,,https://www.tiktok.com/@6804440440251794434/video/7394804228423716103
6804440440251794434,7394384483979398418,ta đã cài đặt Zalo iPad Galaxy S7 modal,https://www.tiktok.com/@6804440440251794434/video/7394384483979398418
6804440440251794434,7393703254183447816,thầy là trái rồi kiếm hiệp,https://www.tiktok.com/@6804440440251794434/video/7393703254183447816
6804440440251794434,7393302283276143879,,https://www.tiktok.com/@6804440440251794434/video/7393302283276143879
6804440440251794434,7392919303487556872,nhà xe Xem phim sex xem gas Android Ô Môi Docomo có Inverter Mitsubishi 4D Singapore,https://www.tiktok.com/@6804440440251794434/video/7392919303487556872
6804440440251794434,7392561766506548498,,https://www.tiktok.com/@6804440440251794434/video/7392561766506548498
6804440440251794434,7392184992689949970,,https://www.tiktok.com/@6804440440251794434/video/7392184992689949970
6804440440251794434,7392107157795196167,cây nó tới phim sex,https://www.tiktok.com/@6804440440251794434/video/7392107157795196167
6804440440251794434,7390965211760446727,Turn off raining on the community as Marine It is very is the best of the world's Animals in the this meaning of,https://www.tiktok.com/@6804440440251794434/video/7390965211760446727
6804440440251794434,7390699449539906834,trà đá malaysia-việt nam super star Express because of United Salon Beauty Young Pioneer in Canon in spite of the world viết sao mỗi năm sinh về cây lá ngón tay thành phố lovely very love baby 51,https://www.tiktok.com/@6804440440251794434/video/7390699449539906834
6804440440251794434,7390326607086374162,cây nó tới luôn đi Nobita xuống Lá Me Bay karaoke,https://www.tiktok.com/@6804440440251794434/video/7390326607086374162
6804440440251794434,7389962371583839495,Shinnosuke Japanese living school Temple Run 2 game Minecraft,https://www.tiktok.com/@6804440440251794434/video/7389962371583839495
6804440440251794434,7389260142140755218,,https://www.tiktok.com/@6804440440251794434/video/7389260142140755218
6804440440251794434,7389122164194020615,1399 km/h facebook.com.vn,https://www.tiktok.com/@6804440440251794434/video/7389122164194020615
6804440440251794434,7388860622554795271,,https://www.tiktok.com/@6804440440251794434/video/7388860622554795271
6804440440251794434,7388554239334731015,VTV6 many villages of Black,https://www.tiktok.com/@6804440440251794434/video/7388554239334731015
6804440440251794434,7388353809002564872,Asia's Manchester United Sunhouse Singapore,https://www.tiktok.com/@6804440440251794434/video/7388353809002564872
6804440440251794434,7388033852683472135,,https://www.tiktok.com/@6804440440251794434/video/7388033852683472135
6804440440251794434,7387617585421962504,,https://www.tiktok.com/@6804440440251794434/video/7387617585421962504
6804440440251794434,7386892537732058375,máy bay Vietjet airline speak Vietnamese meaning of you do in your city,https://www.tiktok.com/@6804440440251794434/video/7386892537732058375
6804440440251794434,7386137165471780103,,https://www.tiktok.com/@6804440440251794434/video/7386137165471780103
6804440440251794434,7385771712865946888,I can speak Vietnamese,https://www.tiktok.com/@6804440440251794434/video/7385771712865946888
6804440440251794434,7385403512252910856,,https://www.tiktok.com/@6804440440251794434/video/7385403512252910856
6804440440251794434,7384788826897566992,baby baby Shark,https://www.tiktok.com/@6804440440251794434/video/7384788826897566992
6804440440251794434,7384685595756432641,What's the weather in your free time season,https://www.tiktok.com/@6804440440251794434/video/7384685595756432641
6804440440251794434,7384669282254195986,ta đã cài đặt Zalo Messenger hàng ngày 365 Seagame Temple Run administrator remember lock Vietnam food to the Game of the working for management For Your Love Is Lady much card bằng cà chua Infinity War Infinity of some good and Gentlemen reading on baby,https://www.tiktok.com/@6804440440251794434/video/7384669282254195986
6804440440251794434,7383621490362584326,cài đặt Zalo,https://www.tiktok.com/@6804440440251794434/video/7383621490362584326
6804440440251794434,7383282104806771973,,https://www.tiktok.com/@6804440440251794434/video/7383282104806771973
6804440440251794434,7383161911694609669,,https://www.tiktok.com/@6804440440251794434/video/7383161911694609669
6804440440251794434,7382793720007019781,,https://www.tiktok.com/@6804440440251794434/video/7382793720007019781
6804440440251794434,7382480488423755014,,https://www.tiktok.com/@6804440440251794434/video/7382480488423755014
6804440440251794434,7382109593322753285,,https://www.tiktok.com/@6804440440251794434/video/7382109593322753285
6804440440251794434,7381697692080016646,closes Clover at 1:17 I Over The Forest temperature smile happiness and the language and restaurant near you more than i can sing feeling of the number one piece and Please and different for your name,https://www.tiktok.com/@6804440440251794434/video/7381697692080016646
6804440440251794434,7381359935096999174,,https://www.tiktok.com/@6804440440251794434/video/7381359935096999174
6804440440251794434,7381085402217581830,t-ara cài đặt,https://www.tiktok.com/@6804440440251794434/video/7381085402217581830
6804440440251794434,7380624992515542278,tả cảnh nóng bi Canada is my love for you talking like shopping Satoshi love triangle mặc kệ bài,https://www.tiktok.com/@6804440440251794434/video/7380624992515542278
6804440440251794434,7380212216961780997,,https://www.tiktok.com/@6804440440251794434/video/7380212216961780997
6804440440251794434,7379468689101393157,,https://www.tiktok.com/@6804440440251794434/video/7379468689101393157
6804440440251794434,7379109209251532038,step 1 check in lotion eucerin to in today computer 7 Translation password Only One Piece,https://www.tiktok.com/@6804440440251794434/video/7379109209251532038
6804440440251794434,7379091260944010501,,https://www.tiktok.com/@6804440440251794434/video/7379091260944010501
6804440440251794434,7378380110140869889,my love Vietnamese in the information Factory of Galaxy a50,https://www.tiktok.com/@6804440440251794434/video/7378380110140869889
6804440440251794434,7377593312649268485,baby Shark baby Shark World hack Google dịch Google now in paris for today's academy in vietnamese in the Animals is my combo,https://www.tiktok.com/@6804440440251794434/video/7377593312649268485
6804440440251794434,7377227896718396677,,https://www.tiktok.com/@6804440440251794434/video/7377227896718396677
6804440440251794434,7376854479691353350,,https://www.tiktok.com/@6804440440251794434/video/7376854479691353350
6804440440251794434,7376182067274566918,,https://www.tiktok.com/@6804440440251794434/video/7376182067274566918
6804440440251794434,7375840323336948998,Sơn nhé,https://www.tiktok.com/@6804440440251794434/video/7375840323336948998
6804440440251794434,7375417666040794373,,https://www.tiktok.com/@6804440440251794434/video/7375417666040794373
6804440440251794434,7373598945689210117,Lazada của ngành giun at the machine population mayonnaise What do you think about the face Black Friday,https://www.tiktok.com/@6804440440251794434/video/7373598945689210117
6804440440251794434,7372430196877577478,Toán lớp 6 Sau bao nhiêu tuổi rồi My name is my history and restaurant baby only American Washington American what you miss you Australia wallpaper American what you I can say I say cafef.vn xe đạp Friends National favorite Anime,https://www.tiktok.com/@6804440440251794434/video/7372430196877577478
6804440440251794434,7370583131448970501,BTS sparkling,https://www.tiktok.com/@6804440440251794434/video/7370583131448970501
6804440440251794434,7369913786410618117,nhà xe Samurai Sao không ai yêu anh tên là gì Lá karaoke,https://www.tiktok.com/@6804440440251794434/video/7369913786410618117
6804440440251794434,7369084236336319749,,https://www.tiktok.com/@6804440440251794434/video/7369084236336319749
6804440440251794434,7368694379726245125,nạp thẻ sim Mobifone,https://www.tiktok.com/@6804440440251794434/video/7368694379726245125
6804440440251794434,7368324973456395525,Lazada 251 Canon 3 lớp 7 năm,https://www.tiktok.com/@6804440440251794434/video/7368324973456395525
6804440440251794434,7367602331992722694,,https://www.tiktok.com/@6804440440251794434/video/7367602331992722694
6804440440251794434,7367215055496252677,Lazada login telephone to Vietnamese like this is forever DIY toy community of Vietnam,https://www.tiktok.com/@6804440440251794434/video/7367215055496252677
6804440440251794434,7366508741962878214,,https://www.tiktok.com/@6804440440251794434/video/7366508741962878214
6804440440251794434,7365751299440266501,,https://www.tiktok.com/@6804440440251794434/video/7365751299440266501
6804440440251794434,7364982323906907397,,https://www.tiktok.com/@6804440440251794434/video/7364982323906907397
6804440440251794434,7364699146801974533,,https://www.tiktok.com/@6804440440251794434/video/7364699146801974533
6804440440251794434,7363891905010126086,,https://www.tiktok.com/@6804440440251794434/video/7363891905010126086
6804440440251794434,7363149180572863749,,https://www.tiktok.com/@6804440440251794434/video/7363149180572863749
6804440440251794434,7362772883724160262,Xem phim ma game magic alas at six Tommy Boy YouTube YouTube,https://www.tiktok.com/@6804440440251794434/video/7362772883724160262
6804440440251794434,7362401087195729157,,https://www.tiktok.com/@6804440440251794434/video/7362401087195729157
6804440440251794434,7362126359579168006,nhạc Sơn Tùng karaoke,https://www.tiktok.com/@6804440440251794434/video/7362126359579168006
6804440440251794434,7362012604174191878,lazada.vn boy is no one very much do you know one is Lemon just like me like that singer is lemon tree is about your name of National Lemon nhạc vui nhộn Suboi,https://www.tiktok.com/@6804440440251794434/video/7362012604174191878
6804440440251794434,7361309238938914053,napthe.vn,https://www.tiktok.com/@6804440440251794434/video/7361309238938914053
6804440440251794434,7360186414123863301,,https://www.tiktok.com/@6804440440251794434/video/7360186414123863301
6804440440251794434,7359841156424944902,nhà sạch sàn takes my country Canada of money looking and Eleven,https://www.tiktok.com/@6804440440251794434/video/7359841156424944902
