author_id,video_id,video_transcription,url
6970970706168562689,7425634568507493639,,https://www.tiktok.com/@6970970706168562689/video/7425634568507493639
6970970706168562689,7425253048584342802,,https://www.tiktok.com/@6970970706168562689/video/7425253048584342802
6970970706168562689,7424880666078154005,,https://www.tiktok.com/@6970970706168562689/video/7424880666078154005
6970970706168562689,7424516905475509524,Bố ơi em làm việc mệt nghỉ đi đây khách hàng seventy four tặng luôn Nhà mình tặng luôn đi lâu ngày mình có mới có duyên gặp nhau mà đúng không Ừ 2 ngày xưa như thế nào tôi nói thiệt với bà luôn Tôi có một cái điều ao ước là cái lúc mà tôi còn khổ tôi thấy mọi người uống trà sữa con tôi mà một ly chị 60 mấy chục ngàn mà tiền đâu Mọi người uống dữ vậy Ngày hôm nay là mẹ con em nào quyết định rồi Vina bây giờ là sẽ đi phục vụ những cái quán mà Ngày xưa tôi đã từng lái cái chiếc cúp 50 của tôi đi ngang qua tôi ao ước thì ngày hôm nay con có bao nhiêu mình kêu 7212 mình hả Ủa Nếu như mà sinh nhật của của cửa hàng mình là phải tặng quà tặng bánh kem cho khách chưa hài Hoài Linh một cái liền thấy không Vinh hôm nay là nhân viên quán em có tổng cộng bao nhiêu người đang làm có tổng cộng bao nhiêu đảng ra đúng cách mua 6 ly tặng luôn thấy đáng yêu chị hai Bảo Trâm đúng không tràm với giá 10.000 mua luôn là 7 ly luôn em làm việc mệt nghỉ đi đây khách hàng seventy four five nhà mình tặng luôn đi lâu ngày mình có mới có duyên gặp nhau mà đúng không Hai Chắc cái này không Tại vì nãy mua cái cảm giác này nè hai Trời ơi Tải hoa hồng mẫu mới bóng mới nha Em ở Thanh mát nha con giống con bự chà 8/10 Ok trà sữa vải hoa hồng QQ để chơi đêm tân hôn chuẩn bị nó thanh nhẹ nhẹ mà nó không quá ngọt cái món này Sau bao năm vẫn ngon nha mình đi là đúng cái gì mà sinh nhật cho con trai 10 năm sau đi 10/10 không nhưng hai cái món mới này cũng không chê ngon sẽ được mua cái Trà sữa trân châu đen size M với giá có 10.000đ à Anh mua bánh cho em đẹp lắm con rắn,https://www.tiktok.com/@6970970706168562689/video/7424516905475509524
6970970706168562689,7423773747888327943,,https://www.tiktok.com/@6970970706168562689/video/7423773747888327943
6970970706168562689,7423406143499701525,,https://www.tiktok.com/@6970970706168562689/video/7423406143499701525
6970970706168562689,7423040088092839176,,https://www.tiktok.com/@6970970706168562689/video/7423040088092839176
6970970706168562689,7422663936778030354,,https://www.tiktok.com/@6970970706168562689/video/7422663936778030354
6970970706168562689,7422241017333681429,dễ thương,https://www.tiktok.com/@6970970706168562689/video/7422241017333681429
6970970706168562689,7421915567294008596,,https://www.tiktok.com/@6970970706168562689/video/7421915567294008596
6970970706168562689,7421547755992059154,,https://www.tiktok.com/@6970970706168562689/video/7421547755992059154
6970970706168562689,7421169438080109844,,https://www.tiktok.com/@6970970706168562689/video/7421169438080109844
6970970706168562689,7420804616830487826,,https://www.tiktok.com/@6970970706168562689/video/7420804616830487826
6970970706168562689,7420435758940572946,,https://www.tiktok.com/@6970970706168562689/video/7420435758940572946
6970970706168562689,7420057299177295124,,https://www.tiktok.com/@6970970706168562689/video/7420057299177295124
6970970706168562689,7418951741133114644,,https://www.tiktok.com/@6970970706168562689/video/7418951741133114644
6970970706168562689,7418579813314612487,,https://www.tiktok.com/@6970970706168562689/video/7418579813314612487
6970970706168562689,7418201360111291668,,https://www.tiktok.com/@6970970706168562689/video/7418201360111291668
6970970706168562689,7417832747705568520,,https://www.tiktok.com/@6970970706168562689/video/7417832747705568520
6970970706168562689,7417460296257637653,,https://www.tiktok.com/@6970970706168562689/video/7417460296257637653
6970970706168562689,7417097135386004756,,https://www.tiktok.com/@6970970706168562689/video/7417097135386004756
6970970706168562689,7416723853906332935,,https://www.tiktok.com/@6970970706168562689/video/7416723853906332935
6970970706168562689,7416345832896711953,,https://www.tiktok.com/@6970970706168562689/video/7416345832896711953
6970970706168562689,7415977631558012168,,https://www.tiktok.com/@6970970706168562689/video/7415977631558012168
6970970706168562689,7415609022067264786,,https://www.tiktok.com/@6970970706168562689/video/7415609022067264786
6970970706168562689,7415232521727790356,,https://www.tiktok.com/@6970970706168562689/video/7415232521727790356
6970970706168562689,7414861594351389953,,https://www.tiktok.com/@6970970706168562689/video/7414861594351389953
6970970706168562689,7414544939150789906,2024 Sin,https://www.tiktok.com/@6970970706168562689/video/7414544939150789906
6970970706168562689,7414499945362869505,,https://www.tiktok.com/@6970970706168562689/video/7414499945362869505
6970970706168562689,7414119514947800328,,https://www.tiktok.com/@6970970706168562689/video/7414119514947800328
6970970706168562689,7413749396745030930,,https://www.tiktok.com/@6970970706168562689/video/7413749396745030930
6970970706168562689,7413377331613519112,,https://www.tiktok.com/@6970970706168562689/video/7413377331613519112
6970970706168562689,7413014909342059794,"tòa nhà Vietcombank đó ở dưới là mọi người sẽ thấy được tàu và chạy nghĩa là công viên Thủ Thiêm vào buổi tối mọi người hay hay đi dạo này mày nói là mày đắp mặt nạ Cái này nó có bị ghê không cập nhật mẹ đi con 1,2 bên trong thì có cái sự riêng tư là mình sẽ không có so sánh khác nhau nói chung phòng của Tina thì buổi tối cũng sẽ nhìn thấy cái view ở ngoài đó mọi người cũng xinh lắm á cái tủ này là để giặt quần áo hiệu nhưng mà cũng không biết xài người ta mua Tina buổi tối bình thường có buổi tối không biết mấy bà không biết mấy bạn sao riêng tôi là tôi Đắp mặt nạ xong tôi sẽ bôi một loại kem dưỡng bài nào mà thích nè hỗ trợ làm sáng da nè làm da mình đều màu nè cải thiện đi mấy cái sắc tố melanin thuốc đó thì có thể tham khảo Cái này nha trong em này nha vừa có nè glutathione nên là bài nào mà kiểu thích những cái dòng mà dưỡng sáng như này thì tôi có thể giới thiệu cho mấy bạn em này xài thử tôi là mỗi ngày là kiểu da mình rất là hay bị hắt nắng thì tôi sẽ rất là hay dùng cái em này các em này có tên là đầy đủ là Suite 21 FA Green mấy bà ra tiệm thuốc tây đọc đúng cái này ra mua cho mấy mẹ em này mấy bà làm kem lót trang điểm cũng được luôn Cũng thoải mái luôn Nguyên em này nha mấy bà xài dùm tôi tầm nửa tháng 2 ví dụ mấy cái đồ đàng hoàng phải nửa tháng trở lên chứ đâu có mua một ngày hai ngày mà sáng ngày con đi chơi với tao đó mọi người thấy đẹp không Đây hồ bơi này mình sẽ nhìn qua view bên kia là quận 1 tặng em nè mấy đứa nhỏ này Sexy ghê không Hay chụp hình nữa chết cảm ơn không vui vẻ đi đẹp gái quá chừng bây giờ cái góc này sẽ là một góc gọi là triệu view chuẩn bị mọi người sẽ có ánh sáng xảy ra ở đây cùng với lại là chưa biết cầu hôn này hay ở dưới là biết cave ở trên đây là Pikachu Pikachu",https://www.tiktok.com/@6970970706168562689/video/7413014909342059794
6970970706168562689,7412633808920415504,,https://www.tiktok.com/@6970970706168562689/video/7412633808920415504
6970970706168562689,7412270723680439559,,https://www.tiktok.com/@6970970706168562689/video/7412270723680439559
6970970706168562689,7411836478398991632,"bữa nay đi cầu kỳ mà sao con mặc cái bộ đồ mày giống như bị cảm vậy trời ra mắt sản phẩm mới lúc Luca Thiên Điểu kiểu giác quan đường Hương phải có thật với vận tốc 0,2 tấm này con em đi chơi thuyền cho Vườn Hoa Thiên Điểu xù tóc mới thơm lắm Con được trích xuất từ tinh dầu Hoa Thiên Điểu có thành phần Aha và Vitamin C giúp làn da mặt sáng và trẻ trung đồng thời giữ mùa tới 12h quá trời ấn tượng sự kiện bữa nay và 2 mùi thơm thì độc đáo hình ảnh thì thôi thường mới mẻ còn có quà này mẹ con nguyên cái này nữa ra đây mà trải nghiệm EVN nha",https://www.tiktok.com/@6970970706168562689/video/7411836478398991632
6970970706168562689,7411527186143825169,,https://www.tiktok.com/@6970970706168562689/video/7411527186143825169
6970970706168562689,7411160490539224328,,https://www.tiktok.com/@6970970706168562689/video/7411160490539224328
6970970706168562689,7410787279947484423,,https://www.tiktok.com/@6970970706168562689/video/7410787279947484423
6970970706168562689,7410415766148828417,,https://www.tiktok.com/@6970970706168562689/video/7410415766148828417
6970970706168562689,7410094744736517396,Nếu có kiếp sau mình vẫn muốn làm người Việt Nam để trái tim mình lại rung lên mỗi khi Quốc ca cất lên để cảm nhận tình yêu quê hương của kiếp sau mình vẫn muốn làm người Việt Nam là người con máu đỏ da vàng được sống được Cảm nhận Những điều giản dị gần gũi kiếp sau mình vẫn muốn làm người Việt Nam dù có trải qua bao nhiêu kiếp người thì vẫn mong được làm người Việt Nam,https://www.tiktok.com/@6970970706168562689/video/7410094744736517396
6970970706168562689,7410045120122309904,,https://www.tiktok.com/@6970970706168562689/video/7410045120122309904
6970970706168562689,7409670436201467143,,https://www.tiktok.com/@6970970706168562689/video/7409670436201467143
6970970706168562689,7409135331926183186,,https://www.tiktok.com/@6970970706168562689/video/7409135331926183186
6970970706168562689,7408923743994580225,,https://www.tiktok.com/@6970970706168562689/video/7408923743994580225
6970970706168562689,7408552255575657744,,https://www.tiktok.com/@6970970706168562689/video/7408552255575657744
6970970706168562689,7408191283904138504,,https://www.tiktok.com/@6970970706168562689/video/7408191283904138504
6970970706168562689,7407810713684544784,,https://www.tiktok.com/@6970970706168562689/video/7407810713684544784
6970970706168562689,7407442872930209040,,https://www.tiktok.com/@6970970706168562689/video/7407442872930209040
6970970706168562689,7407076757926415624,,https://www.tiktok.com/@6970970706168562689/video/7407076757926415624
6970970706168562689,7406704074445491463,,https://www.tiktok.com/@6970970706168562689/video/7406704074445491463
6970970706168562689,7406341816666164488,,https://www.tiktok.com/@6970970706168562689/video/7406341816666164488
6970970706168562689,7405965073144958216,,https://www.tiktok.com/@6970970706168562689/video/7405965073144958216
6970970706168562689,7405841746086628628,cả nhà bàng hoàng cái ly này mà 30.000 không ý làm sao nhưng mà rõ ràng là giá ở thủ đô thì nó phải dạy cho con không có thấy mặt mày chưa Cái anh tâm chứ mày cũng vậy phải con thì sao nhà thờ lớn 30 Nhưng mà quan trọng là không biết cái tiền mặt bằng người ta có đắt hay là không có hiểu không Bây giờ mình nhờ mấy bài trên cộng đồng mạng Giúp dùm đi Nhưng mà nếu như mà 300.000 miền Bắc kiểu mua ba ly xong tính tiền là 90.000đ và ngoài phố đi bộ Sài Gòn còn mắc như vậy Sao không chạy dâu của mình có 25 nghìn 259 dấu chấm hỏi mình năm tiếng về đây mình không biết trả lời những câu hỏi đi nhưng mà thấy thịt cá cũng nhiều pha chế ta vì một cái chai nước lọc của máy trộn bê tông con thấy mày đang cố chấp Mẹ đang kêu gỡ gạc lại thôi thôi bây giờ cái giá 30k,https://www.tiktok.com/@6970970706168562689/video/7405841746086628628
6970970706168562689,7405591069418671367,,https://www.tiktok.com/@6970970706168562689/video/7405591069418671367
6970970706168562689,7405218629727407378,,https://www.tiktok.com/@6970970706168562689/video/7405218629727407378
6970970706168562689,7404470191221968145,,https://www.tiktok.com/@6970970706168562689/video/7404470191221968145
6970970706168562689,7404104247924509960,,https://www.tiktok.com/@6970970706168562689/video/7404104247924509960
6970970706168562689,7403732375336783122,,https://www.tiktok.com/@6970970706168562689/video/7403732375336783122
6970970706168562689,7403366202116033800,,https://www.tiktok.com/@6970970706168562689/video/7403366202116033800
6970970706168562689,7402992888247880976,,https://www.tiktok.com/@6970970706168562689/video/7402992888247880976
6970970706168562689,7402627975675399425,,https://www.tiktok.com/@6970970706168562689/video/7402627975675399425
6970970706168562689,7402250818046528775,,https://www.tiktok.com/@6970970706168562689/video/7402250818046528775
6970970706168562689,7401880530578427153,,https://www.tiktok.com/@6970970706168562689/video/7401880530578427153
6970970706168562689,7401517581443681553,,https://www.tiktok.com/@6970970706168562689/video/7401517581443681553
6970970706168562689,7401139975678414088,,https://www.tiktok.com/@6970970706168562689/video/7401139975678414088
6970970706168562689,7400773272855497992,,https://www.tiktok.com/@6970970706168562689/video/7400773272855497992
6970970706168562689,7400395108031401232,,https://www.tiktok.com/@6970970706168562689/video/7400395108031401232
6970970706168562689,7400021882730335495,,https://www.tiktok.com/@6970970706168562689/video/7400021882730335495
6970970706168562689,7399655846495407367,,https://www.tiktok.com/@6970970706168562689/video/7399655846495407367
6970970706168562689,7399279082606759176,,https://www.tiktok.com/@6970970706168562689/video/7399279082606759176
6970970706168562689,7398913350882610440,tình yêu thương cha mẹ là nguồn năng lượng vô tận của em đi bằng lòng hy sinh dạy dỗ cha mẹ dành cho trái tim còn luôn ấm áp tôi tình yêu có biết liệu cho nước hoa mạnh mẽ Dẫu rằng có thể là niềm vui trọn vẹn những giấc mơ,https://www.tiktok.com/@6970970706168562689/video/7398913350882610440
6970970706168562689,7398533463386623233,,https://www.tiktok.com/@6970970706168562689/video/7398533463386623233
6970970706168562689,7398168803126840592,,https://www.tiktok.com/@6970970706168562689/video/7398168803126840592
6970970706168562689,7397791580058389761,,https://www.tiktok.com/@6970970706168562689/video/7397791580058389761
6970970706168562689,7397429091227454728,,https://www.tiktok.com/@6970970706168562689/video/7397429091227454728
6970970706168562689,7397050571049438480,,https://www.tiktok.com/@6970970706168562689/video/7397050571049438480
6970970706168562689,7396686172031814929,,https://www.tiktok.com/@6970970706168562689/video/7396686172031814929
6970970706168562689,7396320623883980039,,https://www.tiktok.com/@6970970706168562689/video/7396320623883980039
6970970706168562689,7392974599408897281,,https://www.tiktok.com/@6970970706168562689/video/7392974599408897281
6970970706168562689,7392603179575201042,,https://www.tiktok.com/@6970970706168562689/video/7392603179575201042
6970970706168562689,7392226451673582864,,https://www.tiktok.com/@6970970706168562689/video/7392226451673582864
6970970706168562689,7391848731328466194,,https://www.tiktok.com/@6970970706168562689/video/7391848731328466194
6970970706168562689,7391485177677008145,,https://www.tiktok.com/@6970970706168562689/video/7391485177677008145
6970970706168562689,7391117683284036882,,https://www.tiktok.com/@6970970706168562689/video/7391117683284036882
6970970706168562689,7390750769370205458,,https://www.tiktok.com/@6970970706168562689/video/7390750769370205458
6970970706168562689,7390370961830219024,,https://www.tiktok.com/@6970970706168562689/video/7390370961830219024
6970970706168562689,7389998975471996176,,https://www.tiktok.com/@6970970706168562689/video/7389998975471996176
6970970706168562689,7389631962048122119,,https://www.tiktok.com/@6970970706168562689/video/7389631962048122119
6970970706168562689,7389258085421960468,,https://www.tiktok.com/@6970970706168562689/video/7389258085421960468
6970970706168562689,7388886873935973650,,https://www.tiktok.com/@6970970706168562689/video/7388886873935973650
6970970706168562689,7388520938205105409,,https://www.tiktok.com/@6970970706168562689/video/7388520938205105409
6970970706168562689,7388150500748791058,mấy chị ơi ngày hôm nay mời mọi người đến với bàn tiệc hoa quả mùa hè ăn trái cây là phải chấm với muối Hảo Hảo Mời mọi người ăn mặn mà thiếu muối Hảo Hảo gỗ xoài chấm muối Hòa Hảo cũng chưa chắc nhận Việt Nam mình đúng không trái cây Đúng rồi mùa hè tối làm sao mà thiếu được cái món măng cụt mấy bạn nhỏ nhất tiếp theo nha mấy bà mình sẽ tới là DHA tự thân cứ ăn vào là vùng bụng trái này tên là cái gì đó Coi phim Việt Nam mình là cũng thuộc một trong những cái top đỉnh của sầu riêng trên thế giới và công nhận đặt hàng trên web người ta vô nhanh dễ sợ không Trời nóng nó lui đi ra lên máy bay Đắk Lắk cung cấp tất cả các loại trái cây trong và ngoài nước luôn khỏi lo nha rất ngon và tôi Hấp dẫn chưa thấy bà nào mà Thèm sầu riêng Trời ơi rằm tháng 7 mà đọc trái cây trồng nào có cơ hội nhận được hai gói muối Hảo Hảo từ sầu riêng mình lộn lại qua màu cho nó ăn tùm lum chó bị sao không nhận được hoàn hảo chấm Trái Cây Hợp quá ha siêu đỉnh trái cây Việt Nam mình đỉnh của,https://www.tiktok.com/@6970970706168562689/video/7388150500748791058
6970970706168562689,7387775642546212117,,https://www.tiktok.com/@6970970706168562689/video/7387775642546212117
6970970706168562689,7387406322603412743,,https://www.tiktok.com/@6970970706168562689/video/7387406322603412743
6970970706168562689,7387043228056440084,,https://www.tiktok.com/@6970970706168562689/video/7387043228056440084
6970970706168562689,7386294972561067285,,https://www.tiktok.com/@6970970706168562689/video/7386294972561067285
6970970706168562689,7385922410719071496,,https://www.tiktok.com/@6970970706168562689/video/7385922410719071496
6970970706168562689,7385557097011842322,,https://www.tiktok.com/@6970970706168562689/video/7385557097011842322
6970970706168562689,7385178043184139538,,https://www.tiktok.com/@6970970706168562689/video/7385178043184139538
6970970706168562689,7384805072737193233,,https://www.tiktok.com/@6970970706168562689/video/7384805072737193233
6970970706168562689,7384065328076115218,,https://www.tiktok.com/@6970970706168562689/video/7384065328076115218
6970970706168562689,7383699065487346952,,https://www.tiktok.com/@6970970706168562689/video/7383699065487346952
6970970706168562689,7383326991077903633,,https://www.tiktok.com/@6970970706168562689/video/7383326991077903633
6970970706168562689,7382956275941920007,,https://www.tiktok.com/@6970970706168562689/video/7382956275941920007
6970970706168562689,7382577340213185809,,https://www.tiktok.com/@6970970706168562689/video/7382577340213185809
