author_id,video_id,video_transcription
6858548206466597889,7301661541026319624,sau tận gần 1 năm thì cuối cùng mình cũng đã săn lại được cái cốc này rồi Mọi người ơi Trời ơi nó đẹp đổi màu được tái sử dụng được chịu nhiệt tới 120 độ luôn giá Hello mọi người lại là viết đây năm ngoái Tìm Merry cloudy cùng đi đổi màu của nhà the coffee house được ngàn người theo đuổi thì năm nay chúng ta có bộ đôi trà sữa cloti Ôlong Berry và cao ty trà xanh tây bắc cái cốc xinh mà người order cũng đẹp trai cơ Nói chung là thích nên là cứ Mân mê cái cốc hoài cuối tuần này là quán Đông dã man không gian rộng mà còn phun hết cả hai tầng ngồi một lúc thì đồ cũng đã ra rồi đây phiên bản năm nay có phải xịn hơn cái nắp lại còn tái sử dụng được bên ngoài ly thì có màu kiểu hologram ý Đổi màu theo màu của thuốc uống thế nên một cốc thì có ánh sáng một cốc thì có ánh hồng nè Trời ơi mê quá đi bác nào mà cũng thích săn các kiểu cốc như thế này thì tiền liền đam mê quá nói hơi nhiều Bây giờ tôi sẽ review đồ uống bên trong của em nó ha đầu tiên thấy ngay là 2 cốc hai vị đều có viên Mochi kem ở trên ún ẩn vỏ bên ngoài thì dẻo dai thơm thơm mềm mịn bên trong thì sẽ có kèm mát lạnh đấy như cái cốc nào thì trà xanh Tây Bắc này thì ở chính giữa cái viên Mochi kem còn có mất mát tra nữa khi hút sâu xuống dưới thì cũng thấy cái vị nước nó rất là thanh mộc dễ uống Nói chung là X2 đậm vị trà xanh A và B trà xanh thì chắc là sẽ thích cái món này lắm b chữ Ê kéo dài con cóc cloudy ô long BB thì ngọt nhẹ nhàng thơm mùi trà Bên trên là lớp Farm béo kết hợp cùng với vụ bánh quy mặn mặn nhà hay vui miệng Cực cắn một miếng mà cảm giác là kem ngập chân răng và đương nhiên em Mochi kem phúc bồn tử vẫn chiếm Spotlight nhất phân mất ở chính giữa ăn chua chua ngọt ngọt bao dính mọi người ạ đó vừa ăn bánh vừa uống trà sữa được chồng cùng một món Nếu như các bác một lần không thể chèn hết cái phần Mochi kem thì tôi nghĩ là để cái lớp kem bên trong bánh hòa quyện với cái phần trà sữa bên dưới cũng hợp lắm giá cho mỗi cốc này sẽ là 69k nha Nói chung là ly sinh trà sữa cũng ngon dễ uống mang cốc về dùng được nhiều lần thì theo tôi là hợp lý cơ mà vì món được phục vụ trong li đổi màu này thì chỉ bán số lượng có giới hạn Thôi theo mùa ấy không biết là 56 có hay không nữa nên là mọi người tranh thủ tới uống và san cốc luôn nhá chậm là hết đó
6858548206466597889,7301301535789649159,"phí đi Hàn cho chuyến đi 7 ngày 6 đêm của mình sẽ hết bao nhiêu tiền trước khi vào chủ đề chính thì tôi mong các bác sẽ hiểu đây chỉ là chi phí tham khảo thôi Nó rất là cá nhân và nó thì vô cùng lắm tùy vào mọi người chi tiêu ăn uống mua sắm như thế nào nữa cơ đầu tiên là chi phí vé máy bay vé máy bay từ Hải Phòng Incheon sẽ là 3 triệu 290000 ký gửi tầm 20 tới 25 kg cho cả chiều đi lẫn chiều về nữa là 1,040 nghìn suy ra tổng tiền vé sẽ là 4,330 nghìn một người thứ hai là tiền khách sạn chúng mình bút em Hiền đi 3 đêm ở Busan 3 đêm ở Seoul tổng là 5 triệu một người mua sim dùng được Tik Tok ở bên này trước khi qua là 350 nghìn một sim nha còn lại thì tiền mua sắm ăn uống di chuyển tiền vào các địa điểm tham quan là 15,39 triệu tiền trọng nhất đấy là tiền visa Lần này thì nhà biết xin visa 5 năm luôn là 4,201 người lần sau đi sẽ không mất cái thứ tiền ấy nữa vị trí tổng cái chuyến đi này sẽ đi hết 29,270 nghìn làm tròn thành 30 triệu đi đây là giá nhà mình đi tự túc không có bút theo tua Tùy vào khả năng mọi người chi tiêu thì con số này có thể cao hơn hoặc thấp hơn nhất"
6858548206466597889,7301173893622926610,Ừ thì xuân xa quê karaoke
6858548206466597889,7300925620924550418,cuối trong CV đi hàn lần này của mình sẽ là một tập mình quay trở lại một trong những thợ mà mình yêu thích nhất đấy là chọn yêu đâu Cứ vào đây là chỉ có ăn ăn và ăn thôi à Mày hút thuốc thì là một món ăn quá truyền thống tới đâu cũng thấy nhưng mà với mình thì bánh hơi tốt ở đầu chợ quan tràng vẫn là số 1 thành ra ở đây tôi không có ăn mà lướt qua Hàng Thịt Nướng đấy thịt người ta sẽ xiên que nướng lên rồi phết cái lớp sốt bên ngoài vào có vị không cay và vị cay nhưng biết thì đang ăn vị không cay nè kiểu thịt mềm ăn nó mặn ngọt ngọt trời thì lành lạnh gió mùa nên biển chả cá thanh cua bò sữa đeo kính là cũng hơi bị ngầu lòi đấy hóa ra là người ta bán món phô mai nướng cứ một miếng phô mai thơm thơm béo ngậy lại được xen kẽ một miếng phô mai của tất thêm sữa đặc ở bên trên ăn lạ lạ mà hợp dã man luôn cơ mà cái viên phô mai nguyên bản sẽ ngon hơn nhiều so với cái viên cuộn cấp đây là cái món là mình bất ngờ Vì độ ngon của em nó ngoài cùng sẽ là một lớp ba chỉ cuộn cái đó lần lượt sẽ là lá cây nhíp kim chi phô mai chi đờ và cực kỳ cực kỳ nhiều hành tây người ta mang lên bếp Vừa nướng vừa khò chín thì mình sẽ rưới thêm sốt vào cảm giác như là cái lớp mỡ nó đã được hun bớt chảy ra rồi nên là không hề bị ngán bên trong lại còn có rất là nhiều rau và hành tây ăn ngọt ngọt bùi bùi nữa lớp sốt mayo với BBQ mình cưới ở trên thì làm cho nó càng đậm đà hơn nữa cái quán gà tốc đã khiến cho biết mê mẩn suốt cái chuyến đi Lần trước Ơn giời nó vẫn ở đây tôi thề mình đã đi ăn thêm một vài chỗ gà tốt khác nhưng mà không hiểu sao vẫn cảm giác ở đây là ngon nhất lớp 1 bọc bên ngoài gà không quá dày ăn giòn giòn ngấm nước vị sốt Chính xác là cái vị Nó đây rồi cái vị mình mê nhất mà mới thử được ở đây thôi Đấy là bị chua ngọt nha xong có ai để ý quả logo quán đâu khác gì kiểu Star bức nhưng mà phiên bản gà con sao ta chicken bên này thấy hoa quả lúc nào nó cũng mướt mát cực kỳ đẹp mắt nên mình gọi hai cốc nước ép nhưng mà tôi nói thật là nó không ngon đâu Đừng gọi giới qua đây có bánh bông lan trứng Kim Bảo Toàn Kim tập mini thôi chắc là để du khách thử được nhiều vị hơn tôi ăn hỏi Thấy cũng bình thường như bao hàng kimbap khác à ban đầu ghế có cái hàng ghẹ chiên này thì tính không có vào nhưng mà tự dưng lại thấy người ta bán thêm cả món tôm chiên bọc dừa lạ ha mua luôn mua một hộp mic cả tôm cả ghẹ thêm đấm tương ớt và mayonnaise ăn cho đỡ ngán đấy Cái con cua hay con ghẹ nhỏ xíu xiu nè Ăn nó như bim bim ý ăn tôm ngon hơn cảm giác Con tôm nó to mập ú u ú lần và rất là tươi thịt nó chắc ngọt còn cái phần dừa bao bên ngoài thì thơm mùi không có gì hạnh phúc hơn khi mà mình ăn một cái món mình không đánh giá quá cao nhưng mà nó lại mang trong mình tớ một cái sự bất ngờ không đường tới hàng đầu tiên xong thì khát nước thật tình cờ lờ Gần đây có một cái thứ nước tôi thấy vô cùng lạ lẫm được giải thích sơ sơ Nó là nước gạo Hàn Quốc vị ngọt nhưng khi uống thì mình cảm thấy nó giống cái vị nước đỗ đen xong rồi cho đường vào ý nào sau đây vẫn là 101 các thể loại đồ chiên nhưng mà Đúng rồi ở Hàn Topokki thì không thể thiếu đồ chiên chấm cùng được đấy một cái hàng trông có vẻ nho nhỏ thôi mà chứa một cái chảo tốc siêu to khổng lồ với thêm hai cái chảo chả cá nữa và nói thật đôi khi đi chợ mới đông đông tôi có cảm giác như là đang đi chợ ở Việt Nam vì xung quanh có nhiều người Việt Nam cực dương cảm thấy thật là thân thuộc thật là dễ thương Tuy rằng save me love me Hàn Lần này thì đã kết thúc tại đây rồi nhưng mà mình vẫn còn một số các video khác để giải đáp thắc mắc cho mọi người nữa đấy đừng quên đón xem trên kênh của beat nha Còn giờ thì bye bye
6858548206466597889,7300569279924030728,
6858548206466597889,7300179883475340551,ngày cưới ở Busan Tuy là không ăn được gì nhiều nhưng mà toàn món chất lượng thôi Ví dụ như cái món lươn biển này nè ngon lắm Nói chung đi Busan không ăn lươn biển quả là một sự thiếu sót lớn lao sáng ra thì cả nhà bắt xe tới làng văn hóa ven biển thì check in đẹp ơi là đẹp luôn ở Busan thì mình đặc biệt thấy là có rất nhiều mèo hoang chúng nó được ăn uống đầy đủ lắm nên con nào cũng ú nào Không tới mức gầy nhom đâu nhà nào mà ăn sáng rồi Chắc là khúc này là sẽ tìm một cái quán cà phê có view đẹp này nhưng mà nhà mình thì chưa nên chúng tôi quyết định đèn lờn biển luôn thế thôi chứ cũng chẳng còn sớm sủa gì đâu 2 giờ rồi đấy vào tới nơi thì nhà hàng chỉ còn một mình bà chủ phục vụ Tuy là có hơi lâu nhưng được cái và rất là đơn giản nhiệt tình ngoài lươn biển thì có cả lươn nuôi ý mà tới đây rồi thì tội gì ăn luôn chín sẽ được cắt ra thành từng miếng nhỏ đặt lên bàn đá để được giữ nóng sau đó chấm cùng với cái sốt keo keo sạch sẽ bà chủ khuyên mình là miếng đầu nên ăn kiểu chưa chấm sốt sau đấy mới chấm sốt để cảm nhận rõ được vị ngon của lươn lươn được nướng vừa tới Hãy xem xét phần bao quanh lẫn chỗ ra bên ngoài thì giòn giòn thịt tươi ăn ngọt và rất chắc bảo là giống thịt của cá thì không đúng mà không biết diễn tả như thế nào cho hết cái độ ngon của nó cơ sốt chấm đi kèm mặn mặn ngọt ngọt chấm miếng lại thêm tí Bàn Trang ăn cùng với cơm là ba không dính no bụng đói con mắt bốn người mà nãy còn gọi thêm cả một phần cơm với một phần canh nữa hai món này thì không có được xuất sắc như cái lò nướng kia nhưng mà nhìn chung thì vẫn trẻ hết 4 người nhà mình ăn hết Bữa này là 110 nghìn Won tương đương với tầm khoảng hơn 2 triệu tiền Việt quá quá quá quá quá quá là hợp lý luôn ý mọi người tới đây nhất định phải ăn thử luôn nhá tới Chiều 4 rưỡi 5 giờ thì về lại Hay bên tê để ngắm hoàng hôn trên bãi biển đẹp mê ly chiều chiều mọi người ra đây đi bộ dạo bờ biển chơi thể thao hoặc chỉ đơn giản là hóng mát hẹn hò thích cực trong cái cảnh nó thế kia cơ mà khác gì là background ghép vào không Từ chỗ bãi biển Đi ra khu trung tâm đi bộ của hai ông T cũng gần nghĩa là tụi mình quốc bộ ra đây xem có gì ăn tối tưởng là ăn món mặn nhưng mà không Chúng tôi vào mỗi đứa làm cốc sinh tố xoài to đùng công nhận là ngon thiệt mỗi tội là nó chỉ có cơ sở Busan Thôi hay sao ấy Nên là mọi người tranh thủ nha hút được cái ly xong thì cũng no mất tiêu rồi Thế là cả nhà lại kéo nhau về tối đêm là nấu mì ăn công thức nấu mì của chị tôi thì vẫn luôn là đánh mấy quả trứng đổ vào trước cho nước béo ngậy đậm đà sau đó mới thêm vài quả trứng trần ở cuối bao ngon nhà còn sót lại đồ gì của hôm trước thì cũng lôi ra ăn hết luôn tại mai là phải quay trở lại Seoul rồi chén luôn hoa quả rồi chuyển cảnh tới chiều ngày hôm sau chúng mình đi ra ga tàu chuyến Busan Seoul không hiểu sao hôm nay đông dã man hay ngày nào cũng đông mà đặt cái chuyến 1 giờ là hết vé rồi phải đi chuyến 3:00 sáng thì lót dạ sương sương sơ xong rồi 12 giờ chết cao thì di chuyển ra ga để ăn trưa luôn Vậy là hành trình ở Busan đã kết thúc rồi nhưng mà trong lòng biết thì vẫn còn lưu luyến lắm cảnh đẹp đồ ăn ngon chỉ mong lúc nào cũng có thể tận hưởng cùng với những người mình yêu thương nhất tạm biệt Busan và hẹn gặp lại vào một ngày không xa nha mọi người cũng đừng quên theo dõi hành trình tiếp theo của mình tại Seoul nhé Còn giờ thì bye
16132492,7306816320090213634,lạnh lạnh là phải đi ăn lẩu Thái mà có một quán lẩu là Huyền Thoại khu Yên Phụ này luôn thực sự là quá là ngon luôn đấy chị ơi chị ơi còn bàn hai người không ạ Chị còn Em ơi đêm để xem bên kia giúp chị nhé Mày có đút lót chị cái gì không Mà sẽ cho mày lắm họa lắm phô mai thế hả mẹ độ cỡ khoảng 20 25 phút thì phải quán cực kỳ là đông dân chơi biết con này đúng không Chúng ta sẽ cho thịt bò thật là nhiều vào bây cái miếng bỏ đi Thái dày với nhau biết ăn chay không ạ sự ra mùi nó rất siêu của một chất rất siêu luôn ghét mình gọi là 360 là có một đĩa to này và được bonus thêm một đĩa thịt bò nữa cũng khá là nhiều đồ nha hai đứa ăn nó không biết có hết không Hơi nhiều Tôi sẽ thử nước lẩu trước Trời ơi nước lẩu Đêm Huyền Thoại lắm mọi người ơi Mình ăn ở đây 2 năm trước rồi thiếu nước lẩu Thái rất ngon luôn ấy nó siêu đậm đà luôn đấy xong là bên trong này nó có phải cốt dừa mọi người ạ Nó rất là ngậy Thơm cái thề nó là cái nước lẩu thái ở đây ngon nhất trong tất cả các quán mình từng ăn là nghe nó hơi điêu đúng không Nhưng mà nó là như thế đấy Mọi người ơi thế Ngon chua cay mặn ngọt đủ hết luôn rất là hài hòa ấy một miếng bắp bò Xin mời cả nhà yêu thương nói gì nữa là muối kiểu muối tiêu xanh nhưng mà nó là kiểu muối Hảo Hảo mọi người biết không Nó rất ngon đủ yếu tố rồi chấm ngon bằng nước lẩu ngon còn gì để bàn nữa không clip này Khen hơi nhiều và ngon thật của mày ơi đồ ăn ngon vậy bảo Sao vừa nãy giờ lúc tao đến ý hai bàn bàn bê chỉ ngồi ăn không nói chuyện với nhau luôn động không ai đâu nhỉ không còn gì tuyệt vời hơn ngày mai là dự báo thời tiết là 11 độ nha mọi người nha ok đi đón đầu mùa đông quán này mà 11 độ thì mình nghĩ là phải đông từ cái đầu này đến hết cái dọc đường Yên Phụ luôn muốn ở bên hông Yên Phụ mà cái này là ăn với bánh đa nha Có cả mì Ý là mình ăn thử cái bánh đa nước lẩu ngon ăn cùng bánh đa siêu mê luôn con tôm này là Hà bông ạ Không phải đụng tay có khác tôm ăn nó trước mà nó giòn từ nãy là mình thấy cái quán này chỉ có khách đến thôi là không thấy có khách đi mọi người ạ Hay là cứ ùn ùn kéo đến
16132492,7435511809450233095,Nếu được quay lại khoảng 5 năm trước và trò chuyện cùng với mình của quá khứ bạn sẽ nói đi mình sẽ quay lại gặp con bé Ly hồi còn là sinh viên năm nhất của Viện Báo Chí và nói với nó rằng dáng vẻ của cậu 5 năm sau ngầu Bách lắm cậu có công việc mà cậu yêu thích công việc đó đủ để giúp cậu chi trả để cho cuộc sống bố mẹ và gia đình vẫn rất khỏe yên tâm ha họ còn rất yêu thương nhau và luôn ủng hộ cậu trên bất cứ con đường nào mà cậu chọn tự mua được ô tô cho riêng mình rồi đấy hồi đó tới chiếc xe máy còn không nghĩ tới việc có thể tự mua được nhở cho người Nga ai cũng phải bắt đầu từ đâu đó là câu nói mà dạo gần đây Mình rất thích nghe và suy nghĩ nhiều về nó đúng là 5 năm trước mình chỉ nghĩ khi ra trường mình sẽ tìm một công việc nào đó đúng với ngành học chứ chưa từng nghĩ mình sẽ trở thành một Tik Tok container với một chiếc cây nhỏ xinh trộm vía cũng có những người yêu thương ủng hộ mình bài có mơ mình cũng không thể mơ tới việc mình còn được đề cử cho một giải thưởng giải thích tóc ở Word Việt Nam 2024 đây như là một sự công nhận cho công việc mà mình đã chọn và con đường mà mình đang đi và hy vọng là con đường này sẽ có các bác đồng hành cùng tôi từ việc bình chọn rất đơn giản thôi tìm từ khóa tiktok ở Word 2024 sẽ ấn vào cái bên ở ngay dưới đó kéo xuống tìm tên tôi ở hạng mục laisai quy đổi Tơ Duyên những người sẽ có 5 lượt bình chọn mỗi ngày từ giờ cho tới 22 tháng 11 và hy vọng sẽ có một cái điều gì đó tuyệt vời đến với tôi cảm ơn các bác rất là nhiều
16132492,7322848877441207553,
16132492,7478244514625228039,
