author_id,video_id,video_transcription
7128234498731803674,7477955930802375954,Mở tùng cửa sổ Đón Ánh Mặt Trời cùng em lại một ngày mới đã ghé thăm tôi hãy ghé lại nào kịp bay trên
7128234498731803674,7477584641319259413,
7128234498731803674,7476700092167245063,
7128234498731803674,7476458020164160775,
7128234498731803674,7476102712837377300,Xem phim sex không
7128234498731803674,7475360597836713224,tình nồng thắm xuyên qua bao mái tranh gặp nhau giữa thương mái tóc xanh nhân tình mặn mà là Tình Đơn Côi Xuân đẹp đẹp mãi tình ngây thơ Chiều làng quê say sưa trong tiếng ca
7128234498731803674,7474991273724759316,Trong nền đẹp lắm cha con sẽ đắm say hẹn hò chiếc xe Bạc Liêu đón nhau
7128234498731803674,7474619691768532244,Vô Tình Ta Biển Bạc Đồng Xanh
7128234498731803674,7474243888199306516,
7128234498731803674,7473859059779702023,anh thương em yêu Cố tình Rumba karaoke Hào Khí Việt Nam sẽ để cho người khác xa rồi tình yêu điên con chim
7128234498731803674,7473508715694509332,
7128234498731803674,7473131685526260999,
7128234498731803674,7472758658049363220,
7128234498731803674,7472324643550924052,
7128234498731803674,7471972208164867329,máy xúc
7128234498731803674,7471648223665376533,
7128234498731803674,7471269573946314001,
7128234498731803674,7470905424930262289,cuối cùng mà mình thấy nhau và rồi tháng mấy đến bây giờ anh vẫn chưa thể nào quên được hết khoảng thời gian tới khi mà hai mình không cười nói giống như xưa người nào và ai hay là em nhiều luôn phần thắng đó cho anh một thời gian như là sương mù ông trời mưa Xóa em đi Chừng nào cần đến cứ gọi đi và ta sẽ sớm Thấy Nhau Thôi Hẹn gặp lại vào thứ hai
7128234498731803674,7470533397371161857,ngày mai chẳng biết chặng đường này sẽ về nơi đâu chỉ mong ta sẽ luôn bên nhau như ngày đầu đừng vì yêu quá Mỗi chuyến đi thật dài những ngày đẹp nhất khi ta vẫn luôn kề vai nhau nhẹ nhàng nhưng
7128234498731803674,7470159218499177735,ngày hôm ấy nếu em có nhớ hay vẫn Vương thật vừa tan và ngay ngắn lắng nghe anh hát cho em một bài dù cho ai trong Aikatsu cười anh đừng có chê
7128234498731803674,7469796544112299284,Hello
7128234498731803674,7469427870960667912,em đừng khóc mà em
7128234498731803674,7469041296477310229,
7128234498731803674,7468291099396738322,
7128234498731803674,7467928958290431252,
7128234498731803674,7467547027199577365,tranh của mẹ chỉ mong chẳng đến nỗi đau của mẹ Ngậm Ngùi những bữa cơm chỉ có mình mẹ tuổi con chẳng thể bên những khi mẹ cần bức tranh
7128234498731803674,7467187303799196935,giận nhau chết có màu xám lớn nhất là Kim Sơn núi giàu sang ngang nhạc dường như một chàng trai xác nhận thành phố lên ngồi bếp giỏi mà
7128234498731803674,7466834357143997717,
7128234498731803674,7466453671086198037,Em có bao giờ anh nhớ mùa xuân nhớ tháng năm xưa quê tôi dại khờ giọng hát chèo
7128234498731803674,7466040089701862677,Con Chim Non người đi tìm tên con tim xanh xao như Xuân đang tới
7128234498731803674,7465905794417003796,
7128234498731803674,7465706239939333383,
7128234498731803674,7465318713122753800,
7128234498731803674,7465174494164815125,
7128234498731803674,7464937169858170129,Nghe xuân sang thấy trong lòng mình chứa chan tiếng pháo vui Vang đó Đây Rồi rộn ràng kìa Mùa Xuân Đang Đến Trước Thềm biển xa điệu nhạc xuân đến nhớ Bức tranh tôi đẹp thêm xuân ơi xuân vẫn muốn đời yêu mến xuân nhấp chén vui ta chúc nhau Ly Rượu Mừng ngày
7128234498731803674,7464798717497888020,Em còn thương anh thật đó anh ở đâu vừa gọi hiện bàn chân mày đang khóc
7128234498731803674,7464534964533595413,anh cho em mùa xuân nụ hoa vàng mới nở Chiều Đông nào nhung nhớ đường lao xao lá đầy chân bước một hạnh phúc mắt buồn viên Ngọn Cây anh cho em mùa xuân mùa xuân này tất cả
7128234498731803674,7464228029045280016,đêm đêm để mình được trái tim anh yêu thương ngày càng cao nhé Để mừng vui vì có sức hút gia đình vẫn thế
7128234498731803674,7463483725813271825,Ta đi bên nhau đón xuân đang về ta
7128234498731803674,7463112876690033941,
7128234498731803674,7462720646246714645,
7128234498731803674,7462368856779017493,
7128234498731803674,7461994976218565909,
7128234498731803674,7461630006834367745,bồi hồi liên kết sẽ quay về thăm quê em xuân đang tìm em đang tự mình mình không có anh tặng cho em xin một cành mai thắm tươi Tình cờ anh thấy em vui trong lòng vui nhộn thấy mùa nào mà đang sánh đôi đợi người dưng đến người ta lại cùng nhau
7128234498731803674,7460888552616807701,em là đoạn kết thúc mong chờ để ta tan vào chiếc Hôn êm đềm là người khiến tôi bây giờ có thêm cơ hội để yêu em là hạnh phúc sao đêm dài thắp lên môi cười xóa tan một ngày
