author_id,video_id,video_transcription
71922264056,7431415928245570824,
71922264056,7431354520237575431,
71922264056,7431023186398940434,đời là buổi sáng của tôi ăn của sinh viên cuối tháng
71922264056,7430499141022698759,
71922264056,7430442081182682376,anh trao cho em tự do tháng năm ta từng gắn bó chặt chẽ với nhau chúng ta kết thúc
71922264056,7429672318730865928,sôcôla hot nhất Tik Tok cháy hàng liên tục Bây giờ tôi mới mua được mật khẩu này chắc ăn trong một ngày là hết rồi đừng có khách hàng để xóa
71922264056,7429553589028179207,Trời ơi tôi thất nguyên một đêm trời thèm cái món này Sáng ra phải gọi liền để ăn luôn mì gói game siêu nhân
71922264056,7429543271099125010,
71922264056,7427363994320604424,7 7 4
71922264056,7427065224747896071,
71922264056,7425334997478935815,trước khi ăn cho tôi coi cái áo mới mua nha Có 92000 tôi sẽ đánh cây son quen thuộc Collagen màu đỏ trắng nha sen vàng luôn ốc sò vẫn khó cho
71922264056,7425129405866921224,Anh không muốn muốn tình yêu như vậy đâu không muốn muốn trái tim ta phải đau anh không muốn Từ lâu anh không muốn về quê
71922264056,7424469823364680968,
71922264056,7424391319998467346,Anh biết rằng Ngoài kia có bao người yêu em nên anh sợ một ngày anh chẳng thể níu lấy đôi tay này và tình yêu này sợ đến một ngày vội vàng vội vàng hãy sợ lắm em ơi Sợ mỗi khi đêm về khi chẳng còn em chẳng có
71922264056,7424026736356085000,khủng long máy tính bảng iPhone của tôi đánh son gì mà lì quá vậy cả đời tôi chỉ chung thủy với cái cây này thôi Ai mà là bạn tôi không biết hát Tôi xài mấy năm rồi không có nói xạo đâu nha lịch sử mua tôi bài nào đắng rồi vô xác nhận giúp tôi coi cái này không quan trọng là cái cây này nó rẻ lắm có 100 200 ngàn tế bào tôi đang đánh nó là r300 rất là sáng ra cái này Mọi người lên spa Tìm son coi là cây tên lì là có nha Mà tôi cũng có để ở trong phòng trưng bày đó để kiếm thêm đó Cảm ơn mọi người đã xem video của tôi
71922264056,7423640313194990866,Đặt taxi nhưng mà có ai biết cái mặt nạ này không này tóc siêu đỉnh luôn á bây giờ là bằng 1 giờ sáng nay
71922264056,7420306226484874504,
71922264056,7419941530959416594,
71922264056,7416957697322437895,
71922264056,7416228237027675410,này có gì mà hot đến vậy
71922264056,7415851495565839634,
71922264056,7414821246262594823,đăng ký phần 2 protein của anh đã bị em cướp lấy anh thích vì sao em chọn sao đêm nay đó xa và lòng anh nơi ta cùng thương nhớ trong lòng biết ơn đám tang Ngày mai em cần một bờ vai Nhưng tính anh động lượng cho luôn một đêm never say never Em cần một người đàn ông làm bạn trai bạn trai không phải là một thằng con trai tập làm đàn ông đã từng có cho mình quá nhiều lựa chọn sai nên là nơi đam mê nhưng lại một
71922264056,7413620139666574600,đăng ký phần 2 protein của anh đã bị em cướp lấy anh thích vì sao em chọn sao đêm nay đó xa và lòng anh nơi ta cùng thương nhớ trong lòng biết ơn đám tang Ngày mai em cần một bờ vai Nhưng tính anh động lượng cho luôn một đêm never say never Em cần một người đàn ông làm bạn trai bạn trai không phải là một thằng con trai tập làm
71922264056,7412141499632127252,anh xin chọn cả hai vai yêu thương trao về Ai đớn đau trong em còn mãi xa anh em sẽ phải cô đơn suốt bao đêm dài hãy cho tương lai Anh đã bao lần có lẽ em đã không còn nước mắt xin người đừng oán trách Tại vì sao đôi lúc đâu Em không hề không yêu anh
71922264056,7411107773682879760,cuộc tình cũng đã tàn tim em đang ngồi yên cớ sao anh lại tới vội vàng yêu làm gì mạnh lòng ta nhớ đến quay đi để hôm nay cô liêu kéo cũng ích gì giống như một vở kịch buồn Anh xin chọn cả hai vai yêu thương trao về Ai đớn đau trong em còn mãi xa anh em sẽ phải cô đơn suốt bao đêm dài hãy cho tương lai anh đã bỏ lại
71922264056,7409619842057260306,
